"55","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0",,"0","YXR000055","精品国产红心奇异果8个 (N)","+","15","0",,"970","0.000","56.00","40.00","0.00","0","0","1",,,"<p>清新的黄色的果肉，乳白色的果心和芝麻般的黑色种籽以及浓郁清爽的香气，是佳沛奇异果中的小清新。</p>
<p>营养全面丰富，是VC之王，适合各个年龄阶段的人。</p>
<p>红心奇异果对人体所需营养成份含量是最高的水果，在发达国家推荐的水果食品中，</p>
<p>红心奇异果 果实中的Vc、Mg及微量元素含量最高,并且是维持心血管健康的重要营养成分。</p>
<p>&nbsp;</p>
<p>精品国产红心奇异果超低价<font color=""#ff0000"" size=""5"">40元/8个</font></p>
<p>&nbsp;</p>","images/201410/thumb_img/55_thumb_G_1414357031124.jpg","images/201410/goods_img/55_G_1414357031779.jpg","images/201410/source_img/55_G_1414357031092.jpg","1",,"1","1","0","0","1414357031","800","0","0","0","0","0","0","1414901729","0",,"-1","-1","0",NULL,,"79","<p><img src=""/images/upload/Image/5(2).jpg"" width=""800"" height=""561"" alt="""" /></p>
<p><img src=""/images/upload/Image/4(1).jpg"" width=""700"" height=""350"" alt="""" /></p>
<p><img src=""/images/upload/Image/2(3).jpg"" width=""510"" height=""317"" alt="""" /></p>","0","0"
"56","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0",,"1","YXR000056","陕西一级红富士2斤 约4个(N)","+","63","0",,"1205","0.000","13.00","10.00","0.00","0","0","1",,,"<p>苹果的果实富含矿物质和维生素，为人们最常食用的一种水果。</p>
<p>苹果膳食纤维含量丰富，也含有大量的果胶，对于调整肠道菌群有很大的帮助。</p>
<p>10月份苹果自然成熟季，皮薄脆甜个头大，高钙高营养！</p>
<p><span style=""color: rgb(255, 0, 0);"">陕西一级红富士超低价</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);""><strong><span style=""font-family: 'microsoft yahei'; line-height: 25px;"">10元 &nbsp;4个</span></strong></span></span></span></p>
<p>&nbsp;</p>","images/201410/thumb_img/56_thumb_G_1414437196684.jpg","images/201410/goods_img/56_G_1414357274967.jpg","images/201410/source_img/56_G_1414357274290.jpg","1",,"1","1","0","0","1414357274","930","0","0","0","0","0","0","1417120852","0",,"-1","-1","0",NULL,,"270","<p>&nbsp;<img src=""/images/upload/Image/QQ截图20141006222631.jpg"" width=""799"" height=""457"" alt="""" /></p>
<p><img src=""/images/upload/Image/CgMBmFMiXrKAQB9HAAGilsVYz3E98300.jpg"" width=""750"" height=""518"" alt="""" /></p>
<p><img src=""/images/upload/Image/CgQDr1MiXrOAKAGOAAMXsA6tXpo05600.jpg"" width=""750"" height=""1050"" alt="""" /></p>","0","0"
"57","4","0","0",,"店家电话联系","13951603540","店家电话联系","0","0",,"1.2","YXR000057","新西兰进口柠檬3个 4元/个","+","21","0",,"995","0.000","19.90","12.00","0.00","0","0","1",,,"<p><span style=""color: rgb(51, 51, 51); font-family: arial, 'Hiragino Sans GB', sans-serif; font-size: 13px;"">新西兰柠檬个头饱满，色泽鲜亮滋润，果蒂稍青、新鲜完整，</span></p>
<p><span style=""color: rgb(51, 51, 51); font-family: arial, 'Hiragino Sans GB', sans-serif; font-size: 13px;"">散发浓郁柠檬清香，口感浓酸爽口，汁多肉鲜，</span></p>
<p><span style=""color: rgb(51, 51, 51); font-family: arial, 'Hiragino Sans GB', sans-serif; font-size: 13px;"">富含维生素C和柠檬酸，生津止渴，开胃护肤，老少皆宜。</span></p>
<p>新西兰柠檬 超低价 <span style=""font-size: x-large;""><span style=""color: rgb(255, 0, 0);"">12</span></span><span style=""color: rgb(255, 0, 0); font-size: x-large;"">元</span><span style=""color: rgb(255, 0, 0); font-size: x-large;"">/3个！</span></p>
<p>&nbsp;</p>","images/201410/thumb_img/57_thumb_G_1414360820803.jpg","images/201410/goods_img/57_G_1414360820698.jpg","images/201410/source_img/57_G_1414360820004.jpg","1",,"1","1","0","0","1414360820","100","0","0","0","0","0","0","1415216682","0",,"-1","-1","0",NULL,,"0","<p><img src=""/images/upload/Image/3(1).jpg"" width=""500"" height=""306"" alt="""" /></p>
<p><img src=""/images/upload/Image/5 副本.jpg"" width=""600"" height=""507"" alt="""" /></p>
<p><img src=""/images/upload/Image/2(4).jpg"" width=""750"" height=""400"" alt="""" /></p>","0","0"
"69","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000069","内蒙羔羊法式羊排 (N)","+","22","0",,"999","0.000","59.00","33.50","0.00","0","0","1",,,"<p style=""margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-family: Arial, Verdana, 宋体; line-height: 18px;"">严选内蒙羔羊，根据不同特性精选部位，精细分割，为您呈现品质更高，更健康、更安全、更美味，更实惠，更方便，更适合家庭使用的羊肉产品。我们的羊肉产品均采用急冻保鲜技术，锁住营养和羊肉的汁水。我们提供更加便捷高效的配送服务。我们的产品期待你的订购、品尝 。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp; &nbsp; &nbsp;</p>
<p style=""margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-family: Arial, Verdana, 宋体; line-height: 18px;"">内蒙羔羊肉质口感及营养介绍：&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp; 口感：内蒙羔羊肉质细腻、味美而多汁、膻味较淡。<br />
&nbsp;&nbsp;&nbsp;&nbsp; 营养：羊肉为天然瘦肉食品，具有特殊的营养价值，是理想的高蛋白、低脂肪肉类，羊肉中还含有多种矿物质和维生素，其丙氨酸、甘氨酸、脯氨酸是人体合成胶原的重要氨基酸，对婴幼儿发育和老弱病人滋补调理有特殊作用。</p>
<p>以你还在考虑什么,赶紧下单尝一尝吧!!!!</p>
<p><font color=""#ff0000"">精品内蒙羔羊法式羊排超低价</font><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><b><span style=""line-height: 25px;"">33.5元/斤</span></b></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/69_thumb_G_1417115552690.jpg","images/201411/goods_img/69_G_1417115552821.jpg","images/201411/source_img/69_G_1417115552510.jpg","1",,"1","1","0","0","1417115552","556","0","1","0","0","0","0","1417130896","0",,"-1","-1","0",NULL,,"338","<p><img src=""/images/upload/Image/T2t6g4XdFbXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>
<p><img src=""/images/upload/Image/T2z_ybXy4XXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>
<p><img src=""/images/upload/Image/T2Zg1pXwFXXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>","0","0"
"59","4","0","0",,"周一至周六 16:00-21:00","021-31131136","广中路805号上海大学科技园区","0","0",,"0","YXR000059","正宗越南红心火龙果2个  13元/个","+","31","0",,"995","0.000","31.20","26.00","0.00","0","0","1",,,"<p>火龙果，又称红龙果、龙珠果、仙蜜果、玉龙果，拉丁文名：Hylocereus undulatus Britt，</p>
<p><a target=""_blank"" href=""http://baike.baidu.com/view/321247.htm"">仙人掌科</a>、<a target=""_blank"" href=""http://baike.baidu.com/view/591997.htm"">量天尺属</a><a target=""_blank"" href=""http://baike.baidu.com/view/3468.htm"">植物</a>果实，呈椭圆形，直径10~12cm，外观为红色或黄色，有绿色圆角三角形的叶状体，白色、红色或黄色果肉，具有黑色种子的水果。</p>
<p>火龙果营养丰富、功能独特，它含有一般植物少有的植物性白蛋白以及花青素，丰富的维生素和水溶性膳食纤维。</p>
<p>火龙果属于<a target=""_blank"" href=""http://baike.baidu.com/view/2303546.htm"">凉性水果</a>，在自然状态下，果实于夏秋成熟，味甜，多汁。</p>
<p>越南火龙果 超低价 &nbsp;<span style=""font-size: x-large;""><span style=""color: rgb(255, 0, 0);"">13</span></span><span style=""color: rgb(255, 0, 0); font-size: x-large;"">元</span><span style=""color: rgb(255, 0, 0); font-size: x-large;"">/个！</span></p>
<p>&nbsp;</p>","images/201410/thumb_img/59_thumb_G_1414438553367.jpg","images/201410/goods_img/59_G_1414438553259.jpg","images/201410/source_img/59_G_1414438553339.jpg","1",,"1","1","0","0","1414438553","100","0","0","0","0","0","0","1417118784","0",,"-1","-1","0",NULL,,"0","<p><img src=""/images/upload/Image/QQ截图20141028110945.png"" width=""801"" height=""271"" alt="""" /></p>
<p><img src=""/images/upload/Image/QQ截图20141028111002.jpg"" width=""791"" height=""360"" alt="""" /></p>
<p><img src=""/images/upload/Image/QQ截图20141028111013.png"" width=""783"" height=""431"" alt="""" /></p>","0","0"
"291","128","0","0",,,,,"0","0","1箱","0","YXR000291","(爆款)精装红艳艳蛇果礼盒(9个装)","+","1","0",,"10001","0.000","0.00","27.00","0.00","0","0","1",,,,,"images/201501/goods_img/291_G_1422495355586.jpg","images/201501/source_img/291_G_1422495355090.jpg","1",,"0","1","0","0","1422490255","9000","0","0","0","0","0","0","1424909173","0",,"-1","-1","0",NULL,,"0",,"0","0"
"292","128","0","0",,,,,"0","0","1箱","2.5","YXR000558","(爆款)新疆库尔勒香喷喷香梨礼盒(5斤装)","+","1","0",,"10000","0.000","0.00","25.00","0.00","0","0","1",,,,,"images/201501/goods_img/292_G_1422495403830.jpg","images/201501/source_img/292_G_1422495403404.jpg","1",,"0","1","0","0","1422490255","8500","0","0","0","0","0","0","1424909197","0",,"-1","-1","0",NULL,,"0",,"0","0"
"368","140","0","0",,,,,"0","0","个","1","YXR000368","红富士苹果(1个)","+","0","0",,"10000","0.000","0.00","0.00","0.00","0","0","1",,,,,,,"1",,"1","1","0","0","1428525245","100","0","0","0","0","0","0","1428990995","0",,"-1","-1",NULL,NULL,,"0",,"0","0"
"293","125","0","0",,,,,"0","0","1箱","1.5","YXR0002938","智利神奇小蓝莓(125g*12盒装)","+","0","0",,"10000","0.000","0.00","148.00","0.00","0","0","1",,,,,"images/201503/goods_img/293_G_1426643523480.jpg","images/201503/source_img/293_G_1426643523413.jpg","1",,"1","1","0","0","1422491185","8300","0","0","0","0","0","0","1426643523","0",,"-1","-1","0",NULL,,"0",,"0","0"
"294","125","0","0",,,,,"0","0","1箱","0","YXR000587","泰国白白嫩嫩椰奶冻(10个装)","+","0","0",,"10000","0.000","0.00","201.00","0.00","0","0","1",,,,,"images/201503/goods_img/294_G_1426643512352.jpg","images/201503/source_img/294_G_1426643512723.jpg","1",,"1","1","0","0","1422491185","8200","0","0","0","0","0","0","1426643512","0",,"-1","-1","0",NULL,,"0",,"0","0"
"295","125","0","0",,,,,"0","0","1箱","0","YXR000588","菲律宾爱不释手大凤梨(7个装)","+","0","0",,"10000","0.000","0.00","130.00","0.00","0","0","1",,,,,"images/201503/goods_img/295_G_1426643387143.jpg","images/201503/source_img/295_G_1426643387219.jpg","1",,"1","1","0","0","1422491185","8100","0","0","0","0","0","0","1426643387","0",,"-1","-1","0",NULL,,"0",,"0","0"
"296","125","0","0",,,,,"0","0","1箱","11","YXR000589","甘肃红艳艳蛇果(22斤装)","+","0","0",,"10000","0.000","0.00","124.00","0.00","0","0","1",,,,,"images/201503/goods_img/296_G_1426643412602.jpg","images/201503/source_img/296_G_1426643412013.jpg","1",,"1","1","0","0","1422491185","8000","0","0","0","0","0","0","1426643412","0",,"-1","-1","0",NULL,,"0",,"0","0"
"290","125","0","0",,,,,"0","0","1箱","5.5","YXR000290","S级新疆库尔勒香喷喷小香梨(11斤装)","+","1","0",,"10008","0.000","92.40","77.00","0.00","0","0","1",,,,,"images/201503/goods_img/290_G_1426643544393.jpg","images/201503/source_img/290_G_1426643544490.jpg","1",,"1","1","0","0","1422168071","9950","0","0","0","0","0","0","1426643544","0",,"-1","-1","0",NULL,,"0",,"0","0"
"68","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000068","精品内蒙羔羊法切羊腱 (N)","+","15","0",,"999","0.000","49.00","22.00","0.00","0","0","1",,,"<p style=""margin: 0px; padding: 0px; color: rgb(102, 102, 102); font-family: Arial, Verdana, 宋体; line-height: 18px;"">严选内蒙羔羊，根据不同特性精选部位，精细分割，为您呈现品质更高，更健康、更安全、更美味，更实惠，更方便，更适合家庭使用的羊肉产品。我们的羊肉产品均采用急冻保鲜技术，锁住营养和羊肉的汁水。我们提供更加便捷高效的配送服务。我们的产品期待你的订购、品尝 。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp; 法切羊腱：用带骨羊前小腿，法式精细分割制作，口感香甜嫩滑，Q而不韧，富含部分羊小腿骨及骨髓，营养丰富，食用方便，是家庭炖煮、红烧、红烩、香烤的必备佳品。</p>
<p>内蒙羔羊肉质口感及营养介绍：&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp; 口感：内蒙羔羊肉质细腻、味美而多汁、膻味较淡。<br />
&nbsp;&nbsp;&nbsp;&nbsp; 营养：羊肉为天然瘦肉食品，具有特殊的营养价值，是理想的高蛋白、低脂肪肉类，羊肉中还含有多种矿物质和维生素，其丙氨酸、甘氨酸、脯氨酸是人体合成胶原的重要氨基酸，对婴幼儿发育和老弱病人滋补调理有特殊作用。</p>
<p>以你还在考虑什么,赶紧下单尝一尝吧!!!!</p>
<p><font color=""#ff0000"">精品内蒙羔羊法切羊腱超低价</font><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><b><span style=""line-height: 25px;"">22元/斤</span></b></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/68_thumb_G_1417114213403.jpg","images/201411/goods_img/68_G_1417114213720.jpg","images/201411/source_img/68_G_1417114213853.jpg","1",,"1","1","0","0","1417114213","556","0","0","0","0","0","0","1417130889","0",,"-1","-1","0",NULL,,"338","<p><img src=""/images/upload/Image/T2t6g4XdFbXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>
<p><img src=""/images/upload/Image/T2z_ybXy4XXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>
<p><img src=""/images/upload/Image/T2Zg1pXwFXXXXXXXXX-1910146537.jpg"" width=""750"" height=""500"" alt="""" /></p>","0","0"
"63","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000063","精品国产黄豆 (N)","+","6","0",,"999","0.000","3.71","3.10","0.00","0","0","1",,,"<p>为什么要吃黄豆呢?</p>
<p>1、增强机体免疫功能：大豆含有丰富的蛋白质，含有多种人体必需的氨基酸，可以提高人体免疫力；</p>
<p>2、防止血管硬化：黄豆中的卵磷脂可除掉附在血管壁上的胆固醇，防止血管硬化，预防心血管疾病，保护心脏。大豆中的卵磷脂还具有防止肝脏内积存过多脂肪的作用，从而有效地防治因肥胖而引起的脂肪肝;</p>
<p>3、通导大便：大豆中含有的可溶性纤维，既可通便，又能降低胆固醇含量；</p>
<p>4、降糖、降脂：大豆中含有一种抑制胰酶的物质，对糖尿病有治疗作用。</p>
<p>所以你还在考虑什么,赶紧下单试一试吧!!!!</p>
<p><font color=""#ff0000"">精品国产黄豆</font><span style=""color: rgb(255, 0, 0);"">超低价</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><span style=""line-height: 25px;""><b>3.10元/斤</b></span></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/63_thumb_G_1416951274774.jpg","images/201411/goods_img/63_G_1416951274160.jpg","images/201411/source_img/63_G_1416951274684.jpg","1",,"1","1","0","0","1416944530","745","0","0","0","0","0","0","1417138982","0",,"-1","-1","0",NULL,,"278","<p><img src=""/images/upload/Image/黄豆4.jpg"" width=""740"" height=""492"" alt="""" /></p>
<p><img src=""/images/upload/Image/黄豆3.jpeg"" width=""850"" height=""638"" alt="""" /></p>
<p><img src=""/images/upload/Image/黄豆5(1).jpg"" width=""650"" height=""456"" alt="""" /></p>
<p>&nbsp;</p>","0","0"
"64","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000064","精品国产绿豆 (N)","+","5","0",,"999","0.000","7.43","6.20","0.00","0","0","1",,,"<p>为什么要吃绿豆呢?</p>
<p>1、绿豆的药理作用为降血脂、降胆固醇、抗过敏、抗菌、抗肿瘤、增强食欲、保肝护肾。</p>
<p>2、绿豆粉有显著降脂作用，绿豆中含有一种球蛋白和多糖，能促进动物体内胆固醇在肝脏分解成胆酸，加速胆汁中胆盐分泌和降低小肠对胆固醇的吸收。</p>
<p>3、绿豆的有效成分具有抗过敏作用，可辅助治疗荨麻疹等过敏反应。绿豆对葡萄球菌有抑制作用。绿豆中所含蛋白质、磷脂均有兴奋神经，增进食欲的功能。绿豆含丰富胰蛋白酶抑制剂，可以保护肝脏，减少蛋白分解，减少氮质血症，因而保护肾脏。</p>
<p>以你还在考虑什么,赶紧下单尝一尝吧!!!!</p>
<p><font color=""#ff0000"">精品国产绿豆</font><span style=""color: rgb(255, 0, 0);"">超低价</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><b><span style=""line-height: 25px;"">6.2元/斤</span></b></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/64_thumb_G_1416951073758.jpg","images/201411/goods_img/64_G_1416951073425.jpg","images/201411/source_img/64_G_1416951073729.jpg","1",,"1","1","0","0","1416951073","745","0","0","0","0","0","0","1417138980","0",,"-1","-1","0",NULL,,"117","<p><img src=""/images/upload/Image/绿豆(2).jpg"" width=""850"" height=""563"" alt="""" /></p>
<p><img src=""/images/upload/Image/绿豆4(2).jpg"" width=""850"" height=""556"" alt="""" /></p>
<p><img src=""/images/upload/Image/绿豆3(1).jpg"" width=""850"" height=""556"" alt="""" /></p>","0","0"
"77","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0",,"0","YXR000077","道道全一级玉米油 5L (N)","+","8","0",,"1001","0.000","88.00","72.00","0.00","0","0","1",,,"<p style=""padding: 0px; margin: 1.12em 0px; list-style: none; font-size: 14px; color: rgb(64, 64, 64); text-align: left; font-stretch: normal; line-height: 1.4; font-family: tahoma, arial, 宋体, sans-serif;"">玉米油又叫粟米油、玉米<a target=""_blank"" href=""http://baike.baidu.com/view/983319.htm"">胚芽</a>油.</p>
<p>玉米油本身不含有胆固醇，它对于血液中<a target=""_blank"" href=""http://baike.baidu.com/view/24827.htm"">胆固醇</a>的积累具有溶解作用，故能减少对<a target=""_blank"" href=""http://baike.baidu.com/view/43285.htm"">血管</a>产生硬化影响。</p>
<p>对老年性疾病如<a target=""_blank"" href=""http://baike.baidu.com/view/84242.htm"">动脉硬化</a>、<a target=""_blank"" href=""http://baike.baidu.com/view/923.htm"">糖尿病</a>等具有积极的防治作用。由于天然复合维生素E的功能，对心脏疾病、<a target=""_blank"" href=""http://baike.baidu.com/view/55716.htm"">血栓性静脉炎</a>、生殖机能类<a target=""_blank"" href=""http://baike.baidu.com/view/500063.htm"">障碍</a>、肌萎缩症、营养性脑软化症均有明显的疗效和预防作用。有的老人每天空腹食用一匙玉米油，以此作为一种补品。</p>
<p>&nbsp;</p>
<p style=""padding: 0px; margin: 1.12em 0px; list-style: none; text-align: left; font-stretch: normal;""><font color=""#800000"" face=""tahoma, arial, 宋体, sans-serif""><span style=""font-size: 14px; line-height: 19.6000003814697px;"">道道全一级玉米油5L</span></font><span style=""color: rgb(255, 0, 0);"">超低价</span><font color=""#800000"" face=""tahoma, arial, 宋体, sans-serif""><span style=""font-size: 14px; line-height: 19.6000003814697px;"">&nbsp;</span></font><span style=""color: rgb(64, 64, 64); font-family: tahoma, arial, 宋体, sans-serif; font-size: medium; line-height: 1.4;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span><span style=""color: rgb(255, 0, 0);""><strong><span style=""font-family: 'microsoft yahei'; line-height: 25px;"">72元/桶</span></strong></span>&nbsp;</span></p>","images/201411/thumb_img/77_thumb_G_1417125091637.jpg","images/201411/goods_img/77_G_1417125091545.jpg","images/201411/source_img/77_G_1417125091934.jpg","1",,"1","1","0","0","1417125091","555","0","0","0","0","0","0","1417128073","0",,"-1","-1","0",NULL,,"270","<p><img src=""/images/upload/Image/QQ截图20141128133925.jpg"" width=""750"" height=""557"" alt="""" /></p>","0","0"
"65","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000065","精品国产红豆 (N)","+","7","0",,"999","0.000","7.10","5.30","0.00","0","0","1",,,"<p>为什么要吃红豆呢?</p>
<p>红豆，又称海红豆，中医学认为，红豆气味甘、酸、平、无毒，归肺、心、脾经，有疏风清热、燥湿止痒、润肤养颜的功效</p>
<p>1.&nbsp;其内服有化湿补脾的功效，对脾胃虚弱的人比较适合，在食疗中常被用于高血压、动脉粥样硬化、各种原因引起的水肿及消暑、解热毒、健胃等多种用途。</p>
<p>2. 外敷则可将其研磨成末，涂在皮肤上，可治疗面部黑斑、痤疮、皶鼻，头面游风，花斑癣等。</p>
<p>3.红豆皮中含有丰富的膳食纤维，进食红豆时不要去皮，可获得较多的膳食纤维，进而起到润肠通便、降血压、降血脂、调节血糖、解毒抗癌、预防结石、健美减肥的作用。红豆还是富含叶酸的食物，产妇、乳母多吃红小豆有催乳的功效。</p>
<p>以你还在考虑什么,赶紧下单尝一尝吧!!!!</p>
<p><font color=""#ff0000"">精品国产红豆</font><span style=""color: rgb(255, 0, 0);"">超低价</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><b><span style=""line-height: 25px;"">5.3元/斤</span></b></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/65_thumb_G_1416952429874.jpg","images/201411/goods_img/65_G_1416952429962.jpg","images/201411/source_img/65_G_1416952429297.jpg","1",,"1","1","0","0","1416952429","745","0","0","0","0","0","0","1417138978","0",,"-1","-1","0",NULL,,"338","<p><img src=""/images/upload/Image/红豆.jpg"" width=""850"" height=""569"" alt="""" /></p>
<p><img src=""/images/upload/Image/红豆5(1).jpg"" width=""850"" height=""567"" alt="""" /></p>
<p><img src=""/images/upload/Image/红豆2.jpg"" width=""655"" height=""465"" alt="""" /></p>","0","0"
"66","4","0","0",,"店家电话联系","13951603540","石门坎104号","0","0","斤","0.5","YXR000066","精品国产黄米 (N)","+","3","0",,"999","0.000","7.10","5.30","0.00","0","0","1",,,"<p>为什么要选择黄米呢?</p>
<p>小黄米素以&ldquo;罕见佳肴、上乘珍品&rdquo;蜚声海内外，自古就是产妇、婴幼儿、老年人、病弱者的首选补品。小米每100克含胡萝卜素达0.12毫克，维生素B1的含量位居所有粮食首.含有多种维生素、蛋白质、脂肪、糖类及钙、磷、铁等人体所必需的营养物质。</p>
<p>1.&nbsp;黄米适宜于体弱多病，面生疔疮者食用；适宜阳盛阴虚，夜不得眠，久泄胃弱，疗<a target=""_blank"" href=""http://baike.baidu.com/view/39424.htm"">冻疮</a>、<a target=""_blank"" href=""http://baike.baidu.com/view/26428.htm"">疥疮</a>、毒热、毒肿者食用；</p>
<p>2.&nbsp;中医学认为，小米性味甘咸凉，入脾、胃、肾三经，具有和中益肾、除热、解毒等功效。可治疗反胃呕吐、脾胃虚热、泄泻等症。粟米主养肾气，益丹田，补虚损，开肠胃。</p>
<p>3.有肾病者宜常食，脾胃虚着宜久食。产妇吃后可益气补血，小儿吃后可调养脾胃，老年人吃后强肾壮腰。</p>
<p>以你还在考虑什么,赶紧下单尝一尝吧!!!!</p>
<p><font color=""#ff0000"">精品国产黄米</font><span style=""color: rgb(255, 0, 0);"">超低价</span><span style=""font-size: medium;""><span style=""color: rgb(255, 0, 0);"">&nbsp;</span></span><font color=""#ff0000"" face=""microsoft yahei"" size=""3""><b><span style=""line-height: 25px;"">5.3元/斤</span></b></font></p>
<p>&nbsp;</p>","images/201411/thumb_img/66_thumb_G_1416955058703.jpg","images/201411/goods_img/66_G_1416955058411.jpg","images/201411/source_img/66_G_1416955058756.jpg","1",,"1","1","0","0","1416955058","745","0","0","0","0","0","0","1417138977","0",,"-1","-1","0",NULL,,"338","<p><img src=""/images/upload/Image/黄米.jpg"" width=""850"" height=""613"" alt="""" /></p>
<p><img src=""/images/upload/Image/黄米1.jpg"" width=""850"" height=""638"" alt="""" /></p>
<p><img src=""/images/upload/Image/黄米2.jpg"" width=""600"" height=""600"" alt="""" /></p>","0","0"
